Timestamp;TACHO_currLeftSpeed;TACHO_currRightSpeed;currSpeedPercent;currSpeedPercent
3059000;0;0;0;0
3075000;0;0;0;0
3093000;0;0;0;0
3109000;0;0;0;0
3126000;0;0;0;0
3142000;0;0;0;0
3158000;0;0;0;0
3175000;0;0;0;0
3191000;0;0;0;0
3209000;0;0;0;0
3227000;0;0;0;0
3245000;0;0;0;0
3261000;0;0;0;0
3277000;0;0;0;0
3292000;0;0;0;0
3309000;0;0;0;0
3327000;0;0;0;0
3342000;0;0;0;0
3359000;0;0;0;0
3375000;0;0;0;0
3393000;0;0;0;0
3411000;0;0;0;0
3426000;0;0;0;0
3445000;0;0;0;0
3461000;0;0;0;0
3477000;0;0;0;0
3493000;0;0;0;0
3510000;0;0;0;0
3528000;0;0;0;0
3545000;0;0;0;0
3562000;0;0;0;0
3578000;0;0;0;0
3595000;0;0;0;0
3611000;0;0;0;0
3628000;0;0;0;0
3645000;0;0;0;0
3660000;0;0;0;0
3677000;0;0;0;0
3693000;0;0;0;0
3709000;0;0;0;0
3725000;0;0;0;0
3742000;0;0;0;0
3759000;0;0;0;0
3776000;0;0;0;0
3791000;0;0;0;0
3808000;0;0;0;0
3827000;0;0;0;0
3843000;0;0;0;0
3859000;0;0;0;0
3877000;0;0;0;0
3894000;0;0;0;0
3911000;0;0;0;0
3925000;0;0;0;0
3941000;0;0;0;0
3958000;0;0;0;0
3976000;0;0;0;0
3994000;0;0;0;0
4012000;0;0;0;0
4028000;0;0;0;0
4044000;0;0;0;0
4061000;0;0;0;0
4077000;0;0;0;0
4093000;0;0;0;0
4111000;0;0;0;0
4127000;0;0;0;0
4143000;0;0;0;0
4160000;0;0;0;0
4176000;0;0;0;0
4193000;0;0;0;0
4210000;0;0;0;0
4227000;0;0;0;0
4244000;0;0;0;0
4261000;0;0;0;0
4278000;0;0;0;0
4295000;0;0;0;0
4312000;0;0;0;0
4328000;0;0;0;0
4345000;0;0;0;0
4361000;0;0;0;0
4377000;0;0;0;0
4393000;0;0;0;0
4409000;0;0;0;0
4426000;0;0;0;0
4446000;0;0;0;0
4461000;0;0;0;0
4478000;0;0;0;0
4495000;0;0;0;0
4511000;0;0;0;0
4527000;0;0;0;0
4545000;0;0;0;0
4561000;0;0;0;0
4576000;0;0;0;0
4592000;0;0;0;0
4608000;0;0;0;0
4625000;0;0;0;0
4642000;0;0;0;0
4658000;0;0;0;0
4674000;0;0;0;0
4691000;0;0;0;0
4708000;0;0;0;0
4724000;0;0;0;0
4743000;0;0;0;0
4758000;0;0;0;0
4775000;0;0;0;0
4791000;0;0;0;0
4809000;0;0;0;0
4825000;0;0;0;0
4841000;0;0;0;0
4857000;0;0;0;0
4874000;0;0;0;0
4892000;0;0;0;0
4907000;0;0;0;0
4924000;0;0;0;0
4940000;0;0;0;0
4957000;0;0;0;0
4974000;0;0;0;0
4990000;0;0;0;0
5007000;0;0;0;0
5025000;0;0;0;0
5042000;0;0;0;0
5057000;0;0;0;0
5073000;0;0;0;0
5090000;0;0;0;0
5106000;0;0;0;0
5123000;0;0;0;0
5140000;0;0;0;0
5156000;0;0;0;0
5172000;0;0;0;0
5189000;0;0;0;0
5205000;0;0;0;0
5221000;0;0;0;0
5238000;0;0;0;0
5255000;0;0;0;0
5272000;0;0;0;0
5289000;0;0;0;0
5305000;0;0;0;0
5322000;0;0;0;0
5338000;0;0;0;0
5355000;0;0;0;0
5371000;0;0;0;0
5387000;0;0;0;0
5404000;0;0;0;0
5421000;0;0;0;0
5438000;0;0;0;0
5454000;0;0;0;0
5470000;0;0;0;0
5487000;0;0;0;0
5503000;0;0;0;0
5519000;0;0;0;0
5535000;0;0;0;0
5552000;0;0;0;0
5568000;0;0;0;0
5584000;0;0;0;0
5600000;0;0;0;0
5616000;0;0;0;0
5632000;0;0;0;0
5649000;0;0;0;0
5664000;0;0;0;0
5680000;0;0;0;0
5698000;0;0;0;0
5714000;0;0;0;0
5730000;0;0;0;0
5747000;0;0;0;0
5763000;0;0;0;0
5779000;0;0;0;0
5795000;0;0;0;0
5811000;0;0;0;0
5829000;0;0;0;0
5845000;0;0;0;0
5862000;0;0;0;0
5879000;0;0;0;0
5896000;0;0;0;0
5912000;0;0;0;0
5928000;0;0;0;0
5944000;0;0;0;0
5960000;0;0;0;0
5978000;0;0;0;0
5994000;0;0;0;0
6010000;0;0;0;0
6027000;0;0;0;0
6044000;0;0;0;0
6060000;0;0;0;0
6077000;0;0;0;0
6094000;0;0;0;0
6111000;0;0;0;0
6129000;0;0;0;0
6146000;0;0;0;0
6162000;0;0;0;0
6181000;0;0;0;0
6197000;0;0;0;0
6213000;0;0;0;0
6230000;0;0;0;0
6247000;0;0;0;0
6263000;0;0;0;0
6279000;0;0;0;0
6296000;0;0;0;0
6312000;0;0;0;0
6329000;0;0;0;0
6346000;0;0;0;0
6362000;0;0;0;0
6380000;0;0;0;0
6395000;0;0;0;0
6412000;0;0;0;0
6429000;0;0;0;0
6446000;0;0;0;0
6461000;0;0;0;0
6478000;0;0;0;0
6494000;0;0;0;0
6509000;0;0;0;0
6526000;0;0;0;0
6542000;0;0;0;0
6558000;0;0;0;0
6574000;0;0;0;0
6590000;0;0;0;0
6606000;0;0;0;0
6626000;0;0;0;0
6641000;0;0;0;0
6658000;0;0;0;0
6676000;0;0;0;0
6692000;0;0;0;0
6710000;0;0;0;0
6727000;0;0;0;0
6743000;0;0;0;0
6759000;0;0;0;0
6776000;0;0;0;0
6792000;0;0;0;0
6809000;0;0;0;0
6825000;0;0;0;0
6841000;0;0;0;0
6858000;0;0;0;0
6874000;0;0;0;0
6889000;0;0;0;0
6905000;0;0;0;0
6921000;0;0;0;0
6938000;0;0;0;0
6955000;0;0;0;0
6971000;0;0;0;0
6989000;0;0;0;0
7006000;0;0;0;0
7022000;0;0;0;0
7038000;0;0;0;0
7055000;0;0;0;0
7071000;0;0;0;0
7087000;0;0;0;0
7105000;0;0;0;0
7123000;0;0;0;0
7139000;0;0;0;0
7155000;0;0;0;0
7173000;0;0;0;0
7190000;0;0;0;0
7205000;0;0;0;0
7222000;0;0;0;0
7239000;0;0;0;0
7255000;0;0;0;0
7272000;0;0;0;0
7289000;0;0;0;0
7306000;0;0;0;0
7323000;0;0;0;0
7340000;0;0;0;0
7358000;0;0;0;0
7374000;0;0;0;0
7390000;0;0;0;0
7408000;0;0;0;0
7424000;0;0;0;0
7442000;0;0;0;0
7460000;0;0;0;0
7476000;0;0;0;0
7491000;0;0;0;0
7507000;0;0;0;0
7523000;0;0;0;0
7540000;0;0;0;0
7556000;0;0;0;0
7572000;0;0;0;0
7589000;0;0;0;0
7605000;0;0;0;0
7622000;0;0;0;0
7638000;0;0;0;0
7654000;0;0;0;0
7670000;0;0;0;0
7687000;0;0;0;0
7705000;0;0;0;0
7721000;0;0;0;0
7737000;0;0;0;0
7755000;0;0;0;0
7771000;0;0;0;0
7788000;0;0;0;0
7805000;0;0;0;0
7823000;0;0;0;0
7840000;0;0;0;0
7857000;0;0;0;0
7874000;0;0;0;0
7891000;0;0;0;0
7908000;0;0;0;0
7924000;0;0;0;0
7941000;0;0;0;0
7958000;0;0;0;0
7975000;0;0;0;0
7991000;0;0;0;0
8007000;0;0;0;0
8023000;0;0;0;0
8040000;0;0;0;0
8056000;0;0;0;0
8072000;0;0;0;0
8090000;0;0;0;0
8107000;0;0;0;0
8123000;0;0;0;0
8140000;0;0;0;0
8156000;0;0;0;0
8172000;0;0;0;0
8190000;0;0;0;0
8207000;0;0;0;0
8226000;0;0;0;0
8244000;0;0;0;0
8260000;0;0;0;0
8277000;0;0;0;0
8293000;0;0;0;0
8309000;0;0;0;0
8325000;0;0;0;0
8342000;0;0;0;0
8359000;0;0;0;0
8374000;0;0;0;0
8390000;0;0;0;0
8408000;0;0;0;0
8424000;0;0;0;0
8440000;0;0;0;0
8456000;0;0;0;0
8474000;0;0;0;0
8490000;0;0;0;0
8508000;0;0;0;0
8524000;0;0;0;0
8540000;0;0;0;0
8558000;0;0;0;0
8573000;0;0;0;0
8590000;0;0;0;0
8607000;0;0;0;0
8623000;0;0;0;0
8638000;0;0;0;0
8654000;0;0;0;0
8670000;0;0;0;0
8687000;0;0;0;0
8706000;0;0;0;0
8723000;0;0;0;0
8740000;0;0;0;0
8757000;0;0;0;0
8773000;0;0;0;0
8790000;0;0;0;0
8808000;0;0;0;0
8825000;0;0;0;0
8842000;0;0;0;0
8859000;0;0;0;0
8874000;0;0;0;0
8890000;0;0;0;0
8906000;0;0;0;0
8923000;0;0;0;0
8940000;0;0;0;0
8957000;0;0;0;0
8975000;0;0;0;0
8992000;0;0;0;0
9009000;0;0;0;0
9026000;0;0;0;0
9043000;0;0;0;0
9060000;0;0;0;0
9078000;0;0;0;0
9093000;0;0;0;0
9109000;0;0;0;0
9124000;0;0;0;0
9143000;0;0;0;0
9159000;0;0;0;0
9175000;0;0;0;0
9191000;0;0;0;0
9209000;0;0;0;0
9226000;0;0;0;0
9242000;0;0;0;0
9258000;0;0;0;0
9276000;0;0;0;0
9292000;0;0;0;0
9307000;0;0;0;0
9323000;0;0;0;0
9340000;0;0;0;0
9358000;0;0;0;0
9374000;0;0;0;0
9389000;0;0;0;0
9406000;0;0;0;0
9422000;0;0;0;0
9439000;0;0;0;0
9455000;0;0;0;0
9473000;0;0;0;0
9489000;0;0;0;0
9507000;0;0;0;0
9523000;0;0;0;0
9539000;0;0;0;0
9556000;0;0;0;0
9571000;0;0;0;0
9588000;0;0;0;0
9606000;0;0;0;0
9621000;0;0;0;0
9638000;0;0;0;0
9655000;0;0;0;0
9671000;0;0;0;0
9688000;0;0;0;0
9704000;0;0;0;0
9720000;0;0;0;0
9737000;0;0;0;0
9753000;0;0;0;0
9770000;0;0;0;0
9788000;0;0;0;0
9805000;0;0;0;0
9822000;0;0;0;0
9838000;0;0;0;0
9856000;0;0;0;0
9871000;0;0;0;0
9887000;0;0;0;0
9904000;0;0;0;0
9921000;0;0;0;0
9938000;0;0;0;0
9955000;0;0;0;0
9971000;0;0;0;0
9988000;0;0;0;0
10005000;0;0;0;0
10022000;0;0;0;0
10039000;0;0;0;0
10058000;0;0;0;0
10073000;0;0;0;0
10089000;0;0;0;0
10105000;0;0;0;0
10122000;0;0;0;0
10140000;0;0;0;0
10156000;0;0;0;0
10173000;0;0;0;0
10190000;0;0;0;0
10206000;0;0;0;0
10223000;0;0;0;0
10240000;0;0;0;0
10258000;0;0;0;0
10275000;0;0;0;0
10290000;0;0;0;0
10307000;0;0;0;0
10325000;0;0;0;0
10342000;0;0;0;0
10359000;0;0;0;0
10375000;0;0;0;0
10391000;0;0;0;0
10408000;0;0;0;0
10425000;0;0;0;0
10442000;0;0;0;0
10460000;0;0;0;0
10480000;0;0;0;0
10496000;0;0;0;0
10512000;0;0;0;0
10528000;0;0;0;0
10549000;0;0;0;0
10565000;0;0;0;0
10587000;0;0;0;0
10605000;0;0;0;0
10622000;0;0;0;0
10639000;0;0;0;0
10655000;0;0;0;0
10671000;0;0;0;0
10687000;0;0;0;0
10703000;0;0;0;0
10719000;0;0;0;0
10737000;0;0;0;0
10753000;0;0;0;0
10769000;0;0;0;0
10787000;0;0;0;0
10804000;0;0;0;0
10821000;0;0;0;0
10837000;0;0;0;0
10854000;0;0;0;0
10871000;0;0;0;0
10887000;0;0;0;0
10905000;0;0;0;0
10921000;0;0;0;0
10937000;0;0;0;0
10954000;0;0;0;0
10971000;0;0;0;0
10987000;0;0;0;0
11004000;0;0;0;0
11025000;0;0;0;0
11040000;0;0;0;0
11055000;0;0;0;0
11071000;0;0;0;0
11088000;0;0;0;0
11105000;0;0;0;0
11121000;0;0;0;0
11136000;0;0;0;0
11154000;0;0;0;0
11172000;0;0;0;0
11190000;0;0;0;0
11208000;0;0;0;0
11226000;0;0;0;0
11245000;0;0;0;0
11259000;0;0;0;0
11277000;0;0;0;0
11293000;0;0;0;0
11310000;0;0;0;0
11327000;0;0;0;0
11345000;0;0;0;0
11361000;0;0;0;0
11377000;0;0;0;0
11393000;0;0;0;0
11409000;0;0;0;0
11427000;0;0;0;0
11443000;0;0;0;0
11459000;0;0;0;0
11477000;0;0;0;0
11493000;0;0;0;0
11509000;0;0;0;0
11525000;0;0;0;0
11541000;0;0;0;0
11559000;0;0;0;0
11576000;0;0;0;0
11593000;0;0;0;0
11611000;0;0;0;0
11627000;0;0;0;0
11644000;0;0;0;0
11660000;0;0;0;0
11676000;0;0;0;0
11693000;0;0;0;0
11709000;0;0;0;0
11726000;0;0;0;0
11742000;0;0;0;0
11759000;0;0;0;0
11775000;0;0;0;0
11792000;0;0;0;0
11808000;0;0;0;0
11825000;0;0;0;0
11842000;0;0;0;0
11861000;0;0;0;0
11877000;0;0;0;0
11893000;0;0;0;0
11911000;0;0;0;0
11927000;0;0;0;0
11945000;0;0;0;0
11961000;0;0;0;0
11978000;0;0;0;0
11993000;0;0;0;0
12009000;0;0;0;0
12027000;0;0;0;0
12043000;0;0;0;0
12059000;0;0;0;0
12076000;0;0;0;0
12092000;0;0;0;0
12109000;0;0;0;0
12126000;0;0;0;0
12143000;0;0;0;0
12160000;0;0;0;0
12177000;0;0;0;0
12192000;0;0;0;0
12209000;0;0;0;0
12226000;0;0;0;0
12243000;0;0;0;0
12259000;0;0;0;0
12275000;0;0;0;0
12290000;0;0;0;0
12307000;0;0;0;0
12324000;0;0;0;0
12340000;0;0;0;0
12357000;0;0;0;0
12374000;0;0;0;0
12390000;0;0;0;0
12408000;0;0;0;0
12424000;0;0;0;0
12441000;0;0;0;0
12458000;0;0;0;0
12474000;0;0;0;0
12492000;0;0;0;0
12509000;0;0;0;0
12525000;0;0;0;0
12542000;0;0;0;0
12559000;0;0;0;0
12575000;0;0;0;0
12591000;0;0;0;0
12608000;0;0;0;0
12626000;0;0;0;0
12643000;0;0;0;0
12659000;0;0;0;0
12676000;0;0;0;0
12693000;0;0;0;0
12709000;0;0;0;0
12725000;0;0;0;0
12743000;0;0;0;0
12760000;0;0;0;0
12778000;0;0;0;0
12794000;0;0;0;0
12810000;0;0;0;0
12828000;0;0;0;0
12845000;0;0;0;0
12861000;0;0;0;0
12877000;0;0;0;0
12893000;0;0;0;0
12910000;0;0;0;0
12927000;0;0;0;0
12944000;0;0;0;0
12960000;0;0;0;0
12976000;0;0;0;0
12992000;0;0;0;0
13010000;0;0;0;0
13027000;0;0;0;0
13045000;0;0;0;0
13062000;0;0;0;0
13078000;0;0;0;0
13096000;0;0;0;0
13112000;0;0;0;0
13128000;0;0;0;0
13144000;0;0;0;0
13161000;0;0;0;0
13177000;0;0;0;0
13194000;0;0;0;0
13209000;0;0;0;0
13227000;0;0;0;0
13244000;0;0;0;0
13260000;0;0;0;0
13278000;0;0;0;0
13294000;0;0;0;0
13311000;0;0;0;0
13329000;0;0;0;0
13346000;0;0;0;0
13363000;0;0;0;0
13380000;0;0;0;0
13396000;0;0;0;0
13414000;0;0;0;0
13431000;0;0;0;0
13447000;0;0;0;0
13463000;0;0;0;0
13479000;0;0;0;0
13497000;0;0;0;0
13515000;0;0;0;0
13532000;0;0;0;0
13548000;0;0;0;0
13566000;0;0;0;0
13582000;0;0;0;0
13598000;0;0;0;0
13614000;0;0;0;0
13630000;0;0;0;0
13647000;0;0;0;0
13664000;0;0;0;0
13681000;0;0;0;0
13697000;0;0;0;0
13713000;0;0;0;0
13728000;0;0;0;0
13744000;0;0;0;0
13761000;0;0;0;0
13778000;0;0;0;0
13794000;0;0;0;0
13809000;0;0;0;0
13826000;0;0;0;0
13844000;0;0;0;0
13861000;0;0;0;0
13877000;0;0;0;0
13893000;0;0;0;0
13909000;0;0;0;0
13926000;0;0;0;0
13942000;0;0;0;0
13959000;0;0;0;0
13974000;0;0;0;0
13991000;0;0;0;0
14009000;0;0;0;0
14026000;0;0;0;0
14045000;0;0;0;0
14060000;0;0;0;0
14077000;0;0;0;0
14093000;0;0;0;0
14109000;0;0;0;0
14126000;0;0;0;0
14142000;0;0;0;0
14160000;0;0;0;0
14176000;0;0;0;0
14193000;0;0;0;0
14210000;0;0;0;0
14226000;0;0;0;0
14243000;0;0;0;0
14259000;0;0;0;0
14278000;0;0;0;0
14296000;0;0;0;0
14313000;0;0;0;0
14329000;0;0;0;0
14347000;0;0;0;0
14364000;0;0;0;0
14380000;0;0;0;0
14397000;0;0;0;0
14415000;0;0;0;0
14431000;0;0;0;0
14448000;0;0;0;0
14465000;0;0;0;0
14481000;0;0;0;0
14498000;0;0;0;0
14514000;0;0;0;0
14530000;0;0;0;0
14547000;0;0;0;0
14565000;0;0;0;0
14584000;0;0;0;0
14601000;0;0;0;0
14619000;0;0;0;0
14635000;0;0;0;0
14651000;0;0;0;0
14667000;0;0;0;0
14682000;0;0;0;0
14698000;0;0;0;0
14715000;0;0;0;0
14732000;0;0;0;0
14748000;0;0;0;0
14765000;0;0;0;0
14783000;0;0;0;0
14799000;0;0;0;0
14817000;0;0;0;0
14834000;0;0;0;0
14850000;0;0;0;0
14866000;0;0;0;0
14882000;0;0;0;0
14898000;0;0;0;0
14916000;0;0;0;0
14932000;0;0;0;0
14948000;0;0;0;0
14964000;0;0;0;0
14980000;0;0;0;0
14996000;0;0;0;0
15012000;0;0;0;0
15028000;0;0;0;0
15045000;0;0;0;0
15061000;0;0;0;0
15077000;0;0;0;0
15093000;0;0;0;0
15109000;0;0;0;0
15126000;0;0;0;0
15142000;0;0;0;0
15160000;0;0;0;0
15176000;0;0;0;0
15193000;0;0;0;0
15209000;0;0;0;0
15226000;0;0;0;0
15241000;0;0;0;0
15257000;0;0;0;0
15273000;0;0;0;0
15290000;0;0;0;0
15308000;0;0;0;0
15324000;0;0;0;0
15341000;0;0;0;0
15358000;0;0;0;0
15374000;0;0;0;0
15390000;0;0;0;0
15407000;0;0;0;0
15423000;0;0;0;0
15440000;0;0;0;0
15457000;0;0;0;0
15474000;0;0;0;0
15490000;0;0;0;0
15507000;0;0;0;0
15523000;0;0;0;0
15540000;0;0;0;0
15556000;0;0;0;0
15572000;0;0;0;0
15588000;0;0;0;0
15605000;0;0;0;0
15621000;0;0;0;0
15638000;0;0;0;0
15654000;0;0;0;0
15671000;0;0;0;0
15688000;0;0;0;0
15704000;0;0;0;0
15722000;0;0;0;0
15739000;0;0;0;0
15756000;0;0;0;0
15774000;0;0;0;0
15790000;0;0;0;0
15806000;0;0;0;0
15824000;0;0;0;0
15841000;0;0;0;0
15857000;0;0;0;0
15874000;0;0;0;0
15889000;0;0;0;0
15906000;0;0;0;0
15924000;0;0;0;0
15940000;0;0;0;0
15957000;0;0;0;0
15974000;0;0;0;0
15992000;0;0;0;0
16011000;0;0;0;0
16027000;0;0;0;0
16043000;0;0;0;0
16058000;0;0;0;0
16075000;0;0;0;0
16091000;0;0;0;0
16107000;0;0;0;0
16125000;0;0;0;0
16140000;0;0;0;0
16157000;0;0;0;0
16173000;0;0;0;0
16191000;0;0;0;0
16208000;0;0;0;0
16226000;0;0;0;0
16244000;0;0;0;0
16260000;0;0;0;0
16276000;0;0;0;0
16292000;0;0;0;0
16310000;0;0;0;0
16327000;0;0;0;0
16344000;0;0;0;0
16363000;0;0;0;0
16379000;0;0;0;0
16395000;0;0;0;0
16411000;0;0;0;0
16429000;0;0;0;0
16446000;0;0;0;0
16462000;0;0;0;0
16476000;0;0;0;0
16493000;0;0;0;0
16509000;0;0;0;0
16526000;0;0;0;0
16544000;0;0;0;0
16560000;0;0;0;0
16576000;0;0;0;0
16592000;0;0;0;0
16608000;0;0;0;0
16626000;0;0;0;0
16642000;0;0;0;0
16658000;0;0;0;0
16674000;0;0;0;0
16690000;0;0;0;0
16706000;0;0;0;0
16724000;0;0;0;0
16740000;0;0;0;0
16756000;0;0;0;0
16772000;0;0;0;0
16789000;0;0;0;0
16805000;0;0;0;0
16822000;0;0;0;0
16838000;0;0;0;0
16854000;0;0;0;0
16871000;0;0;0;0
16887000;0;0;0;0
16903000;0;0;0;0
16920000;0;0;0;0
16937000;0;0;0;0
16954000;0;0;0;0
16973000;0;0;0;0
16989000;0;0;0;0
17006000;0;0;0;0
17023000;0;0;0;0
17039000;0;0;0;0
17056000;0;0;0;0
17074000;0;0;0;0
17090000;0;0;0;0
17105000;0;0;0;0
17123000;0;0;0;0
17138000;0;0;0;0
17155000;0;0;0;0
17171000;0;0;0;0
17188000;0;0;0;0
17205000;0;0;0;0
17222000;0;0;0;0
17238000;0;0;0;0
17257000;0;0;0;0
17273000;0;0;0;0
17291000;0;0;0;0
17307000;0;0;0;0
17323000;0;0;0;0
17341000;0;0;0;0
17358000;0;0;0;0
17375000;0;0;0;0
17392000;0;0;0;0
17408000;0;0;0;0
17425000;0;0;0;0
17443000;0;0;0;0
17460000;0;0;0;0
17476000;0;0;0;0
17492000;0;0;0;0
17509000;0;0;0;0
17525000;0;0;0;0
17541000;0;0;0;0
17557000;0;0;0;0
17574000;0;0;0;0
17590000;0;0;0;0
17607000;0;0;0;0
17623000;0;0;0;0
17640000;0;0;0;0
17656000;0;0;0;0
17672000;0;0;0;0
17688000;0;0;0;0
17706000;0;0;0;0
17723000;0;0;0;0
17740000;0;0;0;0
17756000;0;0;0;0
17772000;0;0;0;0
17790000;0;0;0;0
17806000;0;0;0;0
17822000;0;0;0;0
17840000;0;0;0;0
17857000;0;0;0;0
17873000;0;0;0;0
17889000;0;0;0;0
17906000;0;0;0;0
17922000;0;0;0;0
17939000;0;0;0;0
17956000;0;0;0;0
17971000;0;0;0;0
17989000;0;0;0;0
18006000;0;0;0;0
18022000;0;0;0;0
18039000;0;0;0;0
18056000;0;0;0;0
18072000;0;0;0;0
18088000;0;0;0;0
18105000;0;0;0;0
18121000;0;0;0;0
18137000;0;0;0;0
18154000;0;0;0;0
18171000;0;0;0;0
18187000;0;0;0;0
18205000;0;0;0;0
18223000;0;0;0;0
18240000;0;0;0;0
18258000;0;0;0;0
18274000;0;0;0;0
18291000;0;0;0;0
18307000;0;0;0;0
18323000;0;0;0;0
18341000;0;0;0;0
18360000;0;0;0;0
18376000;0;0;0;0
18393000;0;0;0;0
18410000;0;0;0;0
18427000;0;0;0;0
18444000;0;0;0;0
18460000;0;0;0;0
18477000;0;0;0;0
18494000;0;0;0;0
18510000;0;0;0;0
18527000;0;0;0;0
18547000;0;0;0;0
18563000;0;0;0;0
18582000;0;0;0;0
18598000;0;0;0;0
18617000;0;0;0;0
18633000;0;0;0;0
18649000;0;0;0;0
18664000;0;0;0;0
18681000;0;0;0;0
18699000;0;0;0;0
18715000;0;0;0;0
18732000;0;0;0;0
18748000;0;0;0;0
18764000;0;0;0;0
18781000;0;0;0;0
18797000;0;0;0;0
18814000;0;0;0;0
18830000;0;0;0;0
18846000;0;0;0;0
18862000;0;0;0;0
18879000;0;0;0;0
18896000;0;0;0;0
18912000;0;0;0;0
18929000;0;0;0;0
18945000;0;0;0;0
18961000;0;0;0;0
18978000;0;0;0;0
18994000;0;0;0;0
19010000;0;0;0;0
19027000;0;0;0;0
19043000;0;0;0;0
19059000;0;0;0;0
19077000;0;0;0;0
19094000;0;0;0;0
19111000;0;0;0;0
19127000;0;0;0;0
19145000;0;0;0;0
19162000;0;0;0;0
19179000;0;0;0;0
19196000;0;0;0;0
19212000;0;0;0;0
19230000;0;0;0;0
19246000;0;0;0;0
19262000;0;0;0;0
19278000;0;0;0;0
19294000;0;0;0;0
19310000;0;0;0;0
19326000;0;0;0;0
19342000;0;0;0;0
19358000;0;0;0;0
19377000;0;0;0;0
19393000;0;0;0;0
